student_id,content_id,activity,score,time_spent,feedback,timestamp,feedback_sentiment,recent_score_delta
1,32,quiz,9.43,54,too easy,1744273870,0.46697991606781475,6.213903704777092
68,37,quiz,21.3,313,too easy,1744263689,0.6872399689851314,18.7481677076823
57,5,quiz,27.16,401,just right,1744258985,0.6116353254997804,10.126322463807618
22,20,quiz,61.91,24,just right,1744317930,-0.9707913938420909,-12.942692465292861
86,7,quiz,74.53,176,too easy,1744297481,-0.7512595966120128,-1.3292488853734312
94,43,assignment,75.19,72,too easy,1744294265,-0.15324182753376125,7.129667037298031
58,23,lecture,0.86,580,too easy,1744303178,-0.7758206708318445,-12.973842634786132
91,1,quiz,65.19,212,too hard,1744323347,0.4698695303828353,17.308262605776903
91,39,lecture,63.07,166,too easy,1744275659,-0.8596251369417756,-16.918988219282888
13,3,lecture,51.77,524,too hard,1744316290,-0.1675162459555919,4.439328365036825
39,45,quiz,37.92,560,just right,1744279182,-0.21542157877334267,19.03741387399578
27,3,quiz,79.74,287,just right,1744285915,0.08689131300744868,9.114731730689137
39,6,lecture,34.39,110,too easy,1744241999,0.2587548775545776,7.090326972637328
72,31,lecture,23.0,178,just right,1744283983,0.8939127405477254,19.89681616804333
12,27,lecture,31.01,541,too easy,1744256729,-0.4576304020301416,11.671897122146063
24,29,assignment,43.96,412,too hard,1744324580,0.33196897723707264,18.81173727783859
18,15,assignment,21.41,150,too easy,1744286709,-0.9298304205511359,7.955689051657565
15,36,lecture,60.76,356,just right,1744282219,-0.9979859972257425,6.618350970699733
60,5,assignment,88.42,202,too easy,1744251581,-0.9492835778462945,10.502699113004816
16,3,lecture,59.55,161,just right,1744292177,-0.10217649269217466,-12.449839870025162
97,25,lecture,44.67,395,too hard,1744302619,0.11002630293666149,12.231399680736715
74,32,quiz,79.69,217,just right,1744287369,-0.9875767068765933,18.8056131559414
47,21,lecture,74.8,558,just right,1744262849,-0.20717691911404557,4.4657309902521725
24,48,quiz,36.71,397,just right,1744244680,-0.9182866248729409,-19.505786280260434
45,17,quiz,60.42,87,just right,1744314699,0.30656786646431367,-17.116304326204297
19,9,lecture,72.98,181,just right,1744264823,0.2624640633278965,-10.611711105581838
91,26,assignment,24.55,566,just right,1744257068,0.5683679762336997,-0.3560934718277764
41,22,lecture,36.63,346,too easy,1744264692,0.09252173720259815,-3.449767072085489
31,41,lecture,10.58,440,too hard,1744278583,0.24589965662282776,19.16848002156342
85,46,assignment,98.77,498,too easy,1744309956,-0.4411614136648925,17.82350620471228
16,23,quiz,8.59,115,too hard,1744260822,-0.8290923636859937,-4.291100414403495
23,11,assignment,16.86,218,too easy,1744295044,0.4746123239525575,11.77265917107352
78,10,lecture,47.98,357,too hard,1744295371,0.22372666674510167,5.454533949355252
23,23,lecture,86.53,361,too hard,1744291615,0.8766636626975688,-10.274572831504315
41,5,assignment,35.59,57,too easy,1744249938,0.9784516833544965,17.247090236386505
18,26,assignment,76.86,255,too easy,1744285369,0.6945680972826072,-9.619297216789843
36,4,assignment,67.6,40,too hard,1744252690,0.971243719183545,14.813735815124616
12,43,quiz,63.87,484,just right,1744279560,0.29489259339590657,5.5056291988666
75,27,assignment,84.5,486,too hard,1744266161,-0.8161016770972702,4.845084362333473
69,38,lecture,1.42,266,just right,1744294205,-0.8203349216687241,13.536399710640396
51,34,assignment,92.92,135,too hard,1744317357,0.6142395483716256,-0.22759179061707968
85,3,lecture,82.92,228,just right,1744309737,-0.5262791282096417,14.13495797878516
32,50,quiz,93.79,254,too easy,1744299448,-0.878023585602103,2.0091384556713443
93,32,quiz,79.36,489,too easy,1744238611,-0.055450790530188865,19.385914462238397
71,26,assignment,87.86,452,just right,1744271364,-0.3707082884941775,6.397202162916219
36,18,lecture,20.31,510,just right,1744318399,0.1762982968493716,-5.037577003233032
40,7,quiz,31.92,236,just right,1744307367,0.2003020684931225,10.534559093156226
91,45,assignment,31.52,264,just right,1744277146,0.3630020023581664,0.395891998437218
70,13,quiz,10.92,79,too easy,1744298532,0.1528846468116234,12.240999937024874
38,6,assignment,72.96,464,too hard,1744246072,-0.23816390597353454,13.338506674411327
54,35,lecture,13.62,587,too easy,1744267172,-0.9526666013068024,4.676527652116079
4,31,assignment,5.25,11,too hard,1744264218,0.8101769362470843,14.887537052439548
46,42,lecture,77.54,504,too easy,1744319164,-0.3461565403597173,-3.8629190380445912
63,37,quiz,90.47,334,just right,1744285258,0.014301150021713616,-17.704919545844604
99,43,lecture,76.41,412,too easy,1744280972,0.11387517133455982,6.505927018328247
74,4,lecture,82.54,138,too easy,1744311390,-0.3702941305212344,10.578072249186764
50,42,quiz,59.56,492,just right,1744259237,-0.3830380872096417,-17.08793944442477
30,4,lecture,88.77,155,just right,1744252391,-0.4782769536179987,10.836389675208707
73,45,lecture,49.67,105,too easy,1744270047,-0.5132933112214944,5.566467781756927
16,8,assignment,98.83,510,too easy,1744316026,-0.9392085404830539,-15.343550168642327
52,38,lecture,10.34,465,too hard,1744286266,0.9158292033392337,1.5976053450402858
4,11,assignment,80.92,413,too hard,1744239489,0.19059211755643402,-15.65031582373897
26,2,lecture,64.14,17,too easy,1744254833,-0.7838659817670743,-7.135250010907953
29,18,quiz,58.06,229,too hard,1744270016,0.18391684134767394,12.159397049620914
92,18,lecture,72.58,111,just right,1744324596,-0.5355048100979418,-15.968438732274048
11,22,lecture,84.03,11,too easy,1744253303,-0.3786358974360666,-1.6244875558383107
92,12,lecture,86.29,499,too easy,1744258099,0.6023363767845489,4.228520083315747
96,17,assignment,17.54,209,too hard,1744305693,0.7716040376432258,17.620457916109785
24,17,quiz,19.7,35,too easy,1744258716,0.39964778613100305,9.490619122716964
51,36,quiz,1.62,359,too easy,1744307064,0.8651629645268835,-14.430113053031768
42,29,lecture,13.18,111,just right,1744291305,0.8100541277221278,18.754741321574905
39,49,lecture,26.39,340,too easy,1744314199,0.10234023961503214,-0.8816943523906708
7,16,assignment,72.1,381,too hard,1744246994,0.8156933187794004,-5.211304457249941
18,41,quiz,47.58,206,just right,1744274600,0.08999590236136834,-14.85155172498764
3,11,lecture,75.79,519,too hard,1744270515,-0.7914520017853162,17.33929033124194
63,44,lecture,48.65,39,too easy,1744306522,0.6589105586326873,3.448237413580344
20,43,quiz,55.56,308,too hard,1744320035,-0.7375950709444801,19.519501024230614
98,45,lecture,11.11,142,too hard,1744270948,-0.368079732313507,-13.045364988504375
94,22,lecture,77.66,541,just right,1744306348,-0.24041440753145804,1.8334231407131298
73,30,quiz,75.81,317,too easy,1744288253,0.6145718803247424,-15.604552092671856
74,8,assignment,30.76,30,just right,1744274556,-0.832926650654356,0.9710330730883321
70,46,lecture,32.86,50,too easy,1744287626,-0.1101170706538459,15.59167295569177
17,18,lecture,21.97,507,just right,1744255129,-0.12656837787246822,-15.627165920533951
79,46,quiz,81.38,481,too easy,1744274073,0.1643204790299886,-9.214047702314332
97,16,quiz,74.7,317,just right,1744295577,-0.2922624365475841,7.2960764882612175
59,47,assignment,60.91,468,too easy,1744286567,0.1543249963306328,-16.9485185567991
54,20,assignment,23.88,523,just right,1744240817,0.9717885598040508,-1.8406030210193727
13,39,lecture,17.19,512,too hard,1744271147,-0.8569016292017679,-6.677534892094172
42,8,assignment,5.03,53,just right,1744246587,0.7492569134321807,13.525927750561436
44,30,assignment,4.56,50,too hard,1744267331,-0.3827411238584173,-18.03696027535182
86,38,assignment,18.71,272,just right,1744293146,-0.06856712754284988,14.5358187097508
80,29,lecture,10.05,303,too hard,1744265727,0.4822349661646239,8.145281447773431
98,13,assignment,55.61,18,too easy,1744248582,0.8200729268945495,-8.11237888962646
67,17,assignment,35.81,62,too hard,1744310091,-0.9818490329268605,-12.089258620260246
72,40,assignment,44.49,137,too easy,1744318546,0.3243845485670409,18.00705351621506
20,43,quiz,59.41,540,too hard,1744322890,-0.8608953207208441,2.1563193323444807
47,17,assignment,65.91,534,too easy,1744305718,0.051357038342163985,-6.208895057266544
24,9,assignment,64.82,149,too hard,1744274071,0.4995201766330517,-18.221259779235442
51,2,quiz,26.09,241,just right,1744252019,-0.66093171736973,-13.36862998044721
18,42,quiz,80.96,577,too easy,1744319501,0.5275699526562327,3.926600602500244
23,24,lecture,91.77,97,too easy,1744293494,-0.380924280378087,0.5243838741755837
1,21,lecture,31.59,573,too hard,1744322793,0.22110226189535465,10.304404662381877
66,46,quiz,1.71,210,just right,1744277566,0.3160820774147526,13.393502921549285
5,2,lecture,89.92,397,too easy,1744275987,0.29796145439637156,-4.113007893920745
18,5,assignment,92.35,370,too easy,1744303070,-0.9629104074437198,-15.96280336694285
80,17,lecture,5.09,141,just right,1744245419,-0.6954519845046423,11.661190402858374
74,24,assignment,0.5,186,just right,1744267247,0.7124053807144057,2.149604013185723
93,8,assignment,81.64,61,just right,1744267066,0.8796845451900845,19.191675537558652
35,30,assignment,30.15,555,too easy,1744253108,0.1273357775569044,11.853996648511384
25,50,quiz,91.46,31,too hard,1744245504,0.19394272384278044,-6.837091135555893
24,22,lecture,21.67,328,too hard,1744290358,0.5100611801184955,-2.860394573950302
13,24,lecture,86.12,177,too easy,1744282453,-0.18778942735492765,-10.576961061678901
21,26,quiz,6.86,47,too easy,1744277910,-0.3439673110217052,0.47993988143327115
39,8,quiz,26.06,576,too easy,1744269651,0.5364033312798604,8.428998400252716
34,12,lecture,97.31,382,too easy,1744314674,-0.9434286860701713,4.499550390509892
19,14,quiz,23.12,587,just right,1744272874,0.7706925762492942,-6.316661490650626
28,30,quiz,13.3,436,too easy,1744286485,-0.11819495041437267,12.931996309029756
91,35,assignment,85.71,175,too easy,1744272073,0.008457229830762136,-15.797649732000071
90,31,assignment,11.78,511,too easy,1744304601,0.26855631532814095,-14.297812280073492
11,28,assignment,9.75,84,just right,1744289232,-0.45122850333817843,-3.833617329069831
49,46,quiz,32.34,449,just right,1744269394,0.19477498289941564,8.08973254765652
35,27,quiz,63.53,274,just right,1744266145,0.3860778937000162,7.767427123890592
84,36,assignment,71.07,415,too easy,1744243466,-0.7641371001281103,-5.339062291345687
76,1,assignment,88.12,252,just right,1744311052,0.040941561176969454,7.864316177967481
57,41,lecture,54.09,552,too easy,1744295984,-0.34115972771713055,-17.576568989890767
28,14,assignment,39.34,286,too easy,1744277649,0.1147154513413029,-8.399122007005584
66,10,assignment,35.88,559,too hard,1744290829,-0.957411425006226,7.750932530964484
65,50,lecture,84.69,317,just right,1744272274,0.48536071242233625,-12.63834395832411
73,42,lecture,72.38,412,too hard,1744306456,-0.6631909909065714,-11.491518855661734
22,7,lecture,90.54,439,too hard,1744274697,0.37877389530968464,-16.524695242607358
51,40,lecture,96.4,85,just right,1744299980,0.5376298243055062,-5.421159354264091
91,14,quiz,30.01,348,just right,1744302556,0.505223984887643,12.997089623726929
9,36,lecture,52.97,459,too hard,1744276685,0.6350041891675275,13.454364952908755
71,27,lecture,63.18,88,too easy,1744274251,-0.38450969763703124,14.494501312033378
36,11,quiz,16.38,47,too hard,1744313808,0.9342263306705847,-18.53183882044474
54,42,lecture,5.33,327,just right,1744299020,-0.9523636497318628,19.739548235464156
38,49,lecture,86.78,337,too easy,1744245573,-0.03759980777022465,0.10564955818667698
66,37,lecture,53.55,439,too hard,1744280656,-0.4594301233154088,14.909081213269417
43,42,quiz,57.08,172,too hard,1744302594,0.4797608996937488,16.204585388289196
5,10,assignment,55.49,367,too hard,1744262514,0.6104465708157378,0.5799295959771626
81,7,lecture,75.5,338,just right,1744295959,0.644785055035654,-17.956409959365793
37,17,lecture,14.55,423,too hard,1744260602,-0.40619188873061907,3.898790656566117
58,12,lecture,61.4,485,just right,1744310763,-0.45171892777551803,-6.636261825949038
63,37,lecture,46.95,465,too easy,1744239123,0.3538714385569133,-11.729333099628288
99,37,quiz,89.7,161,too easy,1744287425,0.8563687291664162,-12.699959270327055
51,36,assignment,51.96,547,too hard,1744264496,-0.49158956882780336,2.3705691260863446
72,7,lecture,94.29,424,just right,1744300969,0.8211993988095425,-15.821007313110783
43,24,lecture,35.33,352,too hard,1744293994,0.1829227861625331,12.86578216529719
67,34,quiz,96.69,395,too easy,1744288196,0.47587604387074167,-10.908265965000306
67,1,assignment,87.52,176,just right,1744281579,-0.12021585698436077,1.9716340127978036
65,29,assignment,58.43,481,too easy,1744303003,0.6137144433122106,-14.981591665351793
62,26,assignment,35.37,149,too easy,1744245683,0.9409857855308268,14.385167859191213
88,10,lecture,37.59,238,just right,1744259293,-0.6588485372207118,7.683495251584105
63,1,lecture,77.28,82,just right,1744296716,-0.22888114999950138,-11.739124904921754
30,45,lecture,58.06,437,just right,1744239884,0.7249132921244676,8.629630272009873
90,17,quiz,40.16,308,too hard,1744280509,-0.6466542382254798,-16.683994658644934
38,41,quiz,63.61,245,too hard,1744251142,-0.17407311310278772,10.88866725815793
51,36,quiz,73.32,106,just right,1744249874,-0.6677697805783451,-0.38612886636632027
38,9,lecture,2.29,487,just right,1744310322,0.2967365175148855,-15.19265337148962
67,39,lecture,8.99,500,too hard,1744306606,-0.5233616956011349,2.019130274624498
77,23,lecture,9.45,305,just right,1744298136,-0.2383957892047972,-11.965347810435883
100,29,assignment,23.19,415,too easy,1744288684,-0.01773268349266499,6.910907256736909
48,2,quiz,42.7,456,just right,1744274989,-0.4057422426826356,8.344784448297741
12,18,quiz,80.36,284,too hard,1744316230,0.35980186085325294,10.433602146410244
20,28,assignment,35.11,29,just right,1744263513,-0.7775010914232081,15.794819918063617
72,47,assignment,1.75,594,just right,1744287289,0.7596015294424427,6.19758112598263
2,42,assignment,48.34,436,too easy,1744259897,-0.03731908702656228,-0.3292355524840218
75,49,lecture,99.66,370,just right,1744298224,0.14562826797070216,14.169025450569485
85,7,assignment,34.9,319,too hard,1744309608,0.24425935516090647,15.993762992502326
55,11,lecture,96.13,365,too hard,1744271003,-0.8806359046354209,11.270135156232627
6,7,lecture,10.13,36,too easy,1744322686,0.5139815110668753,17.697127492397783
83,43,quiz,17.31,56,too easy,1744286745,0.8918837084068569,19.17735778162384
94,24,assignment,72.41,465,too hard,1744281695,0.03981592711888382,-9.94752949865251
62,15,lecture,50.12,121,just right,1744318740,-0.2182625819460018,-12.652210344107452
49,31,lecture,76.51,384,too hard,1744323043,0.5695917002230375,-2.056305532486384
100,19,assignment,86.36,324,too easy,1744266898,0.440705916773406,19.877068849575167
84,10,lecture,25.11,135,too hard,1744257902,0.301951592726444,-16.46106592936741
54,48,lecture,68.28,16,too easy,1744295132,0.9307028488382749,8.47976018642126
10,8,lecture,60.76,571,too hard,1744276332,0.16354884383509516,14.033425880838479
24,1,assignment,86.15,369,just right,1744306505,-0.5032485121598722,19.857905796401617
97,2,lecture,43.01,587,just right,1744253179,-0.950467904135549,4.788498868995752
29,29,quiz,5.19,371,too easy,1744245234,-0.0930759402364052,-4.796222178576848
94,42,assignment,57.42,273,just right,1744269369,0.3046471143435807,-13.340248656246327
100,10,quiz,95.89,284,too easy,1744301295,-0.6557217230119614,19.27048276900424
6,42,quiz,1.46,405,just right,1744278098,-0.9484725239313077,16.968130127392158
58,9,quiz,24.03,322,too hard,1744287128,0.8181789105434001,12.180752971510564
78,50,lecture,31.61,501,just right,1744316873,-0.39610514432778166,17.750987024414826
57,31,lecture,76.58,413,too hard,1744280430,-0.06790113110586837,-17.565823710080682
3,32,quiz,32.33,386,too easy,1744311686,-0.8178581676193277,5.259713778897705
24,2,quiz,23.91,550,just right,1744321542,-0.23677338929656822,-9.00814813988788
19,24,assignment,64.86,329,just right,1744289086,-0.1524533940048438,10.623682572503558
98,37,quiz,4.64,234,too hard,1744308569,0.8054890740306047,-16.17133502202567
9,43,lecture,17.06,465,too easy,1744310952,0.7309149567667903,-9.651201249894573
30,6,quiz,40.8,298,just right,1744263844,-0.6219959173800667,14.01008178410703
96,8,quiz,35.56,290,too easy,1744282785,0.1121244533313801,9.977877278895729
77,40,assignment,34.72,426,too easy,1744287429,0.46249560825426306,19.68088108084732
82,25,quiz,10.86,493,just right,1744303937,-0.4162988679323498,5.7593420268733695
44,42,assignment,36.08,547,too hard,1744290627,-0.2111340324436206,-7.876991492177501
53,43,assignment,79.8,322,too easy,1744306030,0.9697625757859809,1.9153417815242122
86,25,quiz,41.38,66,too easy,1744290423,0.5194642714678932,17.75865629098395
68,46,quiz,58.62,132,just right,1744297302,-0.12563987452328917,6.070542588058224
60,11,lecture,16.36,299,too easy,1744273117,0.0681634070663506,15.259955916143646
23,35,lecture,6.97,319,just right,1744292827,0.25156470951246357,-19.084523950792395
61,1,assignment,88.0,572,too easy,1744248356,-0.0023188900229798026,-5.217960952680718
7,23,assignment,33.14,237,too hard,1744316064,-0.17675993577897842,17.41228839591942
44,3,lecture,35.03,15,too hard,1744240242,-0.2813005796806114,-18.428415928267622
55,41,assignment,87.77,452,too hard,1744258687,-0.6620367316968327,0.7640588880044454
75,1,lecture,70.78,319,too hard,1744310258,0.947242253613227,-6.138819229255317
39,44,assignment,75.63,11,just right,1744293852,-0.8171745915234332,5.8481675423171176
59,12,lecture,68.2,384,just right,1744286199,0.20204478446105179,-13.511088499865611
98,38,lecture,10.58,255,just right,1744322569,0.9192048892633511,6.132013258525397
5,40,assignment,95.8,481,just right,1744256983,-0.25013676587337375,19.67366126218557
42,31,assignment,90.91,313,just right,1744290671,-0.4951573005766545,-9.153452361838514
89,29,assignment,23.62,67,too hard,1744243835,0.9110459596220974,-1.5428821550085061
92,35,quiz,80.4,234,too easy,1744240172,0.6034786655909152,-18.812031422814197
14,28,quiz,40.94,435,too easy,1744277455,0.31005007072777646,-2.6380511029902856
27,21,assignment,68.38,211,too hard,1744314305,0.22397685402354273,-3.7603014241996817
16,11,assignment,16.56,527,too hard,1744284821,-0.279747756011677,2.5882886427436738
91,26,assignment,53.86,39,just right,1744319029,0.282638596442055,-9.729177489658554
2,11,assignment,12.66,160,just right,1744285822,0.4500508465077504,-6.853835967282373
19,5,lecture,53.62,557,too easy,1744291270,-0.9365380468877293,4.395867549859926
23,7,quiz,24.36,119,too easy,1744305305,-0.7646199174752144,16.338994642549693
41,31,assignment,45.25,130,just right,1744264908,-0.369779157122601,-10.592074026656043
14,39,quiz,66.8,250,just right,1744275057,-0.3537431661073491,7.098328272572655
47,42,quiz,87.71,39,too hard,1744319798,0.8010318689573279,0.9553366443782494
63,8,lecture,16.53,475,just right,1744305637,0.36901079769983536,-15.81563349191443
90,27,assignment,89.33,474,too hard,1744316368,-0.2529910363761123,2.617330738084334
8,21,quiz,39.0,246,just right,1744321472,0.6184043053780983,8.352319006051381
27,30,lecture,84.38,380,too easy,1744281126,-0.35361025705792604,3.930155708095228
40,14,assignment,51.25,158,too hard,1744297456,0.9815122998982058,-15.823431434807631
28,1,assignment,86.22,383,too easy,1744314874,0.5632396163638524,14.181583361748466
68,45,quiz,66.28,525,too hard,1744312704,0.6167800563230148,-18.359856160417355
61,24,lecture,50.87,442,too hard,1744314372,-0.47805492046949105,-10.559812587332118
38,6,lecture,31.25,261,too easy,1744324414,-0.7099323501848065,4.628387163456086
75,6,lecture,96.89,482,too easy,1744289201,-0.22092190536368905,-11.279494082687815
24,5,lecture,80.09,572,just right,1744257505,-0.33152849902147574,-15.928050373656095
28,35,assignment,38.12,545,too hard,1744282364,0.539664280174206,0.4767306263123139
41,44,quiz,16.67,55,just right,1744309179,-0.6514237604406812,8.89840603309477
18,15,quiz,77.95,548,too hard,1744320116,0.05493257010755448,-3.5697946934915237
49,35,lecture,98.99,444,just right,1744239397,0.2563865996438457,7.938441520956765
85,48,lecture,27.9,285,too easy,1744245727,-0.22966902824207147,14.426167332711088
26,50,lecture,91.59,517,too easy,1744298787,-0.598785374214968,18.351865633582918
3,41,quiz,12.54,104,just right,1744255476,0.7913335998050499,-10.669404410689637
77,8,assignment,95.22,155,too easy,1744240740,-0.7223199085674312,4.214444519504092
38,43,assignment,74.53,411,just right,1744291770,-0.39239125202992886,-9.3250407101642
92,35,lecture,34.66,513,too hard,1744258383,0.51313475865043,14.836740671234878
14,5,assignment,30.46,424,too hard,1744294663,0.21062306062401492,15.611514723336313
1,31,assignment,64.34,285,too easy,1744312862,0.46129109840562643,-7.113563197212095
92,42,quiz,59.35,335,too easy,1744283186,0.6175332615795086,5.813729853011473
100,31,lecture,91.89,265,too easy,1744314256,0.7907857749387528,15.50701472703605
11,37,assignment,76.62,566,too hard,1744307858,-0.3908699691898294,0.3345453301620651
40,8,lecture,54.04,522,just right,1744297421,-0.0513896794224058,8.81882573546996
4,6,lecture,92.76,156,too easy,1744287606,0.37662028725827357,12.034220151695607
34,23,assignment,59.27,304,just right,1744282303,0.5894913276172289,14.875843841472623
65,16,quiz,84.97,384,too easy,1744319145,0.15563352778589779,0.6083034610344882
56,44,assignment,84.09,65,too easy,1744271741,0.027496355913305237,17.672974980646913
10,49,quiz,91.92,235,too easy,1744312555,0.3835270911699742,5.15812938724272
81,8,assignment,6.76,528,just right,1744244256,-0.23594201813242321,-13.93089751356487
71,4,lecture,58.38,29,just right,1744290729,0.7874085923312035,4.49827023712508
64,32,quiz,46.84,168,just right,1744242648,-0.5755621289601434,-8.06104622464865
13,49,quiz,49.05,479,too hard,1744241303,0.7680084199756336,-5.116586290443564
22,3,lecture,45.99,375,too hard,1744312791,0.287233399546134,12.354380941509113
56,50,assignment,83.75,10,too hard,1744300171,0.20131690866266583,18.93389874829468
65,16,quiz,31.84,238,just right,1744285944,-0.06009027310262893,14.794157892061392
92,34,assignment,46.28,292,too hard,1744288960,-0.690507914611932,-6.967855305062924
97,13,assignment,20.07,128,too easy,1744287525,0.7298682807405634,-1.8536475646572441
13,33,assignment,25.17,236,just right,1744247802,-0.8949320832005836,19.33990986796914
1,22,lecture,66.04,33,too easy,1744281001,-0.46006866610467156,16.941235303011972
38,31,assignment,11.69,317,too easy,1744277708,-0.7805865060572832,19.077957804316803
58,24,lecture,18.78,316,just right,1744252456,-0.7863293761977133,-2.6833005983988016
25,3,quiz,52.8,578,too easy,1744322421,-0.21915446959514928,12.022530793635596
42,33,assignment,4.38,503,just right,1744257406,-0.6791486130426827,14.848690293640068
85,30,quiz,12.69,517,too hard,1744239376,0.16277157210952553,-18.229465914108967
33,26,assignment,86.34,320,just right,1744268120,0.25431787927954286,-9.35648946582933
57,34,quiz,84.61,98,just right,1744292435,0.7641874548342424,15.339357522378123
37,22,lecture,34.78,284,too easy,1744285023,-0.4006641469199712,-4.450300529895429
57,30,quiz,34.8,489,too easy,1744256767,-0.3816432331914288,-8.85511686141594
98,35,quiz,93.65,466,too easy,1744308545,-0.507262550358651,-9.09234027764561
62,25,assignment,2.58,595,too easy,1744319045,0.5636206639031307,-4.9838010486033735
3,28,assignment,58.03,364,too easy,1744323862,-0.14387983962688322,-10.241487218941415
30,33,assignment,59.74,271,too easy,1744287557,0.10484402670498527,-19.865467505669912
67,23,assignment,78.79,185,too easy,1744302366,-0.2507649774522278,-13.096194102683736
63,26,lecture,95.18,413,too easy,1744269465,-0.6863741410534183,15.303002186172947
82,9,quiz,35.58,239,too easy,1744286173,-0.7949405823579214,-16.974056106739535
23,8,quiz,43.78,597,just right,1744260661,0.7365469326466023,-3.4799183951497135
72,37,lecture,67.13,332,too easy,1744286835,-0.4690366366841008,-1.740485833377818
73,33,quiz,96.73,286,too easy,1744293106,0.8832398311021137,11.126158551695589
66,15,assignment,89.08,284,just right,1744307990,0.8945868825599057,-9.896400900327297
61,49,assignment,66.71,226,too hard,1744250044,-0.042156885654083265,-7.61432846569544
2,47,assignment,85.67,199,too hard,1744296412,0.9171764530704798,-19.42896168463793
27,8,quiz,8.52,27,just right,1744260162,-0.9430255672858403,16.1132246005689
48,21,lecture,37.71,423,too hard,1744277455,-0.8166988405091762,7.422277572907738
63,3,lecture,1.31,193,too easy,1744273400,-0.5133806401035743,-9.486150849549816
100,9,quiz,17.75,252,too easy,1744245163,-0.5816131967119935,15.500597865464634
5,14,lecture,63.05,435,too easy,1744308036,-0.49472430952035373,-16.536740982262756
1,38,lecture,88.56,62,too hard,1744266573,-0.09541133912144639,-5.2641738021096085
22,27,assignment,63.28,235,just right,1744262936,-0.8741572933382302,2.543901386815026
74,20,quiz,66.41,571,too easy,1744280884,0.11077656739669628,0.22046675047359088
24,4,lecture,10.38,328,just right,1744303990,-0.381091549845473,6.196301921388034
59,24,quiz,66.49,378,just right,1744279587,-0.8569049357098284,-8.0961982994772
79,27,assignment,45.43,257,too easy,1744248384,0.5064185378114809,10.313658505975496
97,12,assignment,65.14,577,just right,1744264246,0.3068595385242614,-3.782152702817136
50,28,lecture,32.62,186,just right,1744288990,0.5868601299327922,-14.988112252281049
23,35,quiz,58.15,485,too easy,1744256102,0.8784679166928968,9.616057917222705
78,24,quiz,42.41,22,just right,1744241205,0.17153048770416457,16.4777192525196
18,31,assignment,55.86,370,too hard,1744310802,0.5734320047067383,-5.423020900212411
89,3,assignment,14.71,298,too easy,1744243099,-0.601634583242272,3.5861129528833366
22,30,assignment,39.58,440,too easy,1744243651,-0.17926608844971903,7.512981122860921
44,27,lecture,37.43,585,too easy,1744308519,0.06014197499122731,13.260940888887916
44,17,quiz,73.64,348,too easy,1744250264,0.08242761200811732,-12.080259708439085
37,6,lecture,70.64,43,too easy,1744320557,0.43667462689435665,2.7991343520458827
7,47,quiz,90.89,333,too easy,1744323597,0.5918820513642482,9.614535921597131
90,43,assignment,63.21,560,too easy,1744247560,0.33370585358803195,-12.034953052259002
24,18,lecture,31.45,465,too hard,1744238572,-0.9055090213027008,-1.1007411308359352
77,35,lecture,78.32,234,just right,1744309259,-0.29756647575720696,-1.42551646124641
41,27,lecture,49.7,142,too hard,1744247462,0.1448780408952719,13.573810223567712
70,17,assignment,19.35,489,just right,1744282642,0.015738920114236832,11.092256018088836
85,11,lecture,74.74,561,too easy,1744240856,-0.9104060649691357,-10.722940186959299
71,38,lecture,13.25,230,too hard,1744239099,0.9612731381057598,-10.681893093237136
18,37,assignment,17.82,410,too easy,1744282730,0.9122110544813014,8.934165176133597
79,42,quiz,75.88,69,just right,1744324425,0.5475235851083249,9.584499255941456
72,34,lecture,77.01,141,too hard,1744301679,-0.8892935207436494,-12.844005104024841
60,47,assignment,79.08,402,too hard,1744291052,-0.13958432898508089,-3.5527843844520923
52,32,lecture,29.33,590,just right,1744262593,-0.18046089446232094,13.030834494040256
80,43,lecture,86.66,23,just right,1744310528,0.11605203424956123,-16.82317384582449
49,46,quiz,72.27,444,too hard,1744253137,-0.8881430842683897,-5.0442174885871935
67,46,assignment,83.4,483,too hard,1744265363,-0.15268670800324569,5.781641277532724
45,35,quiz,70.86,160,too hard,1744265845,0.515678633995289,10.843471687479056
9,28,quiz,57.96,479,just right,1744244031,0.9960158991349768,6.10631555652779
26,22,assignment,10.94,420,too easy,1744267565,0.1908864282939069,-4.099169079370121
26,16,quiz,71.09,354,too hard,1744309430,0.8812246224760123,19.67804386927726
30,46,lecture,69.05,205,just right,1744275682,0.9970769623725939,-18.338705663181074
27,42,assignment,31.25,553,too hard,1744324556,-0.13043614416661975,-0.20976549014713441
80,40,assignment,73.58,82,just right,1744323844,0.3373808628933934,0.40220063850780363
4,12,lecture,55.05,203,too hard,1744241487,-0.5735697568010572,-10.408353048183606
51,5,lecture,55.94,571,just right,1744240936,-0.04870711247673243,2.348296505187605
83,26,lecture,36.76,578,just right,1744255914,-0.8431769139926204,-11.19770371311426
98,26,quiz,11.68,201,too hard,1744281052,-0.9417004429871649,-2.263517344701608
70,13,quiz,21.69,439,just right,1744264698,0.7858386700093571,-2.7346290518127994
79,24,quiz,76.88,510,just right,1744317974,0.7168006632491477,10.924894249481923
10,44,quiz,27.14,226,just right,1744318912,-0.3758706834844452,17.703675432827687
36,3,quiz,0.23,494,just right,1744323073,-0.08609391257986632,-11.886269692753757
46,32,quiz,99.7,369,just right,1744271000,-0.012779391735571632,19.660691233550338
